manner_of_death,armed,age,gender,race,city,state,signs_of_mental_illness,threat_level,flee,body_camera,age_categories,year,day,month
shot,gun,51.0,M,W,Pryor,OK,True,attack,Not fleeing,False,Senior Citizen,2015,9,12
shot,gun,34.0,M,W,Indianapolis,IN,False,attack,Not fleeing,False,Youth,2015,10,12
shot,gun,55.0,M,B,Taylors,SC,False,attack,Not fleeing,False,Senior Citizen,2015,10,12
shot,knife,54.0,M,W,Marina,CA,False,attack,Not fleeing,False,Senior Citizen,2015,10,12
shot,gun,35.0,M,W,Hemet,CA,False,attack,Not fleeing,False,Adult,2015,10,12
shot,unarmed,36.0,M,W,Tucson,AZ,False,attack,Not fleeing,False,Adult,2015,11,12
shot,knife,25.0,M,B,Indianapolis,IN,True,attack,Not fleeing,False,Youth,2015,12,12
shot,gun and knife,24.0,M,B,Chattanooga,TN,False,attack,Not fleeing,False,Youth,2015,12,12
shot,gun,28.0,M,B,Lynwood,CA,False,attack,Not fleeing,False,Youth,2015,12,12
shot,Taser,36.0,M,W,Healdton,OK,False,attack,Not fleeing,False,Adult,2015,12,12
shot,gun,20.0,M,W,East Stroudsburg,PA,True,attack,Not fleeing,False,Teenage,2015,12,12
shot,knife,49.0,M,H,San Bernardino,CA,False,attack,Not fleeing,False,Adult,2015,12,12
shot,unknown weapon,35.0,M,W,Aurora,CO,False,attack,Not fleeing,False,Adult,2015,12,12
shot,gun,51.0,F,W,Arlington,TX,True,attack,Not fleeing,False,Senior Citizen,2015,13,12
shot,ax,21.0,M,W,Denton,TX,True,other,Not fleeing,False,Teenage,2015,13,12
shot,knife,30.0,M,O,Thurston County,WA,False,attack,Not fleeing,False,Youth,2015,13,12
shot,gun,32.0,M,H,Mountain View,CO,False,attack,Not fleeing,False,Youth,2015,13,12
shot,gun,33.0,M,B,New Orleans,LA,False,attack,Not fleeing,True,Youth,2015,14,12
shot and Tasered,knife,52.0,M,W,Middle River,MD,True,other,Not fleeing,False,Senior Citizen,2015,14,12
shot,undetermined,56.0,M,W,Humboldt,TN,False,undetermined,Not fleeing,False,Senior Citizen,2015,14,12
shot,gun,48.0,F,W,Las Vegas,NV,True,attack,Not fleeing,False,Adult,2015,14,12
shot,knife,39.0,M,A,Long Beach,CA,False,other,Not fleeing,False,Adult,2015,14,12
shot,undetermined,19.0,M,H,Gilroy,CA,False,undetermined,Not fleeing,True,Teenage,2015,14,12
shot,gun,45.0,M,H,Las Vegas,NV,False,attack,Not fleeing,False,Adult,2015,14,12
shot,gun,33.0,M,W,Mount Hope,WV,False,attack,Not fleeing,False,Youth,2015,14,12
shot,undetermined,51.0,M,B,Dallas,NC,False,attack,Car,False,Senior Citizen,2015,15,12
shot,knife,35.0,M,W,Camarillo,CA,True,attack,Not fleeing,False,Adult,2015,16,12
shot,machete,25.0,M,W,Kent,OH,True,other,Not fleeing,False,Youth,2015,17,12
shot,gun,24.0,M,W,Modesto,CA,False,attack,Other,False,Youth,2015,17,12
shot,gun,22.0,F,W,Northwood,OH,False,attack,Other,False,Youth,2015,18,12
shot,undetermined,32.0,M,W,Knoxville,TN,False,attack,Car,False,Youth,2015,18,12
shot,toy weapon,58.0,M,H,Taos,NM,True,attack,Not fleeing,False,Senior Citizen,2015,18,12
shot,gun,24.0,M,B,Concord,VA,False,attack,Not fleeing,False,Youth,2015,19,12
shot,undetermined,26.0,M,H,Los Angeles,CA,True,attack,Not fleeing,False,Youth,2015,19,12
shot,gun,30.0,M,B,Palmdale,CA,False,attack,Not fleeing,False,Youth,2015,20,12
shot,gun,31.0,M,H,Amarillo,TX,True,attack,Not fleeing,False,Youth,2015,20,12
shot,gun,34.0,M,H,Hemet,CA,False,attack,Not fleeing,False,Youth,2015,21,12
shot,gun,48.0,M,B,Douglasville,GA,False,attack,Not fleeing,False,Adult,2015,21,12
shot,unarmed,35.0,M,B,Breaux Bridge,LA,True,other,Not fleeing,False,Adult,2015,21,12
shot,gun,21.0,M,W,Canaan Township,PA,True,attack,Not fleeing,False,Teenage,2015,21,12
shot,gun,39.0,M,W,Deltona,FL,False,attack,Not fleeing,False,Adult,2015,21,12
shot,gun,25.0,M,B,Aurora,CO,False,attack,Not fleeing,False,Youth,2015,21,12
shot,gun,30.0,M,W,Smartsville,CA,False,attack,Not fleeing,False,Youth,2015,21,12
shot,gun,61.0,M,W,Ludlow,KY,False,attack,Not fleeing,True,Senior Citizen,2015,22,12
shot,gun,56.0,M,W,Burlington,VT,False,attack,Not fleeing,True,Senior Citizen,2015,22,12
shot,undetermined,29.0,M,W,Brooksville,FL,False,undetermined,Car,False,Youth,2015,22,12
shot,gun,19.0,M,H,Albuquerque,NM,False,undetermined,Foot,True,Teenage,2015,22,12
shot,unarmed,35.0,M,B,Dearborn,MI,True,other,Not fleeing,False,Adult,2015,23,12
shot,undetermined,36.0,M,W,Winnsboro,LA,False,other,Car,False,Adult,2015,24,12
shot,gun,54.0,M,W,Pride,LA,True,attack,Not fleeing,False,Senior Citizen,2015,24,12
shot,gun,24.0,M,B,Lansing,MI,False,attack,Not fleeing,False,Youth,2015,24,12
shot,knife,23.0,M,H,Porterville,CA,False,other,Not fleeing,False,Youth,2015,24,12
shot,knife,31.0,M,W,Palo Alto,CA,True,attack,Not fleeing,False,Youth,2015,25,12
shot,brick,41.0,M,W,Phoenix,AZ,True,other,Not fleeing,False,Adult,2015,26,12
shot,unarmed,55.0,F,B,Chicago,IL,False,other,Not fleeing,False,Senior Citizen,2015,26,12
shot,baseball bat,19.0,M,B,Chicago,IL,True,undetermined,Not fleeing,False,Teenage,2015,26,12
shot,gun,38.0,M,H,Homedale,ID,False,attack,Not fleeing,True,Adult,2015,26,12
shot,undetermined,36.0,M,W,Lucedale,MS,False,undetermined,Car,False,Adult,2015,27,12
shot,knife,34.0,M,W,Tempe,AZ,True,other,Not fleeing,True,Youth,2015,27,12
shot,undetermined,52.0,M,W,Franklin,LA,False,undetermined,Not fleeing,False,Senior Citizen,2015,27,12
shot,toy weapon,28.0,M,W,Suffolk,VA,False,attack,Not fleeing,True,Youth,2015,28,12
shot,knife,50.0,F,O,Santa Nella,CA,True,other,Not fleeing,False,Adult,2015,29,12
shot,unknown weapon,35.0,M,A,Rosemead,CA,False,undetermined,Not fleeing,False,Adult,2015,29,12
shot,knife,55.0,M,H,Fresno,CA,False,attack,Not fleeing,True,Senior Citizen,2015,30,12
shot,undetermined,39.0,M,W,Rawlins,WY,False,undetermined,Not fleeing,False,Adult,2015,30,12
shot,unarmed,23.0,M,B,Las Vegas,NV,False,other,Not fleeing,True,Youth,2015,31,12
shot,knife,30.0,M,W,San Diego,CA,False,other,Not fleeing,True,Youth,2016,1,1
shot and Tasered,knife,37.0,M,W,Livingston,MT,False,other,Not fleeing,False,Adult,2016,2,1
shot,gun,54.0,M,W,Maryneal,TX,False,attack,Car,False,Senior Citizen,2016,2,1
shot,gun,37.0,M,W,Sioux Falls,SD,False,attack,Not fleeing,False,Adult,2016,2,1
shot,gun,30.0,M,B,Charlotte,NC,False,attack,Not fleeing,False,Youth,2016,3,1
shot,undetermined,27.0,M,B,Ragley,LA,False,undetermined,Not fleeing,False,Youth,2016,4,1
shot,gun,22.0,M,B,Oklahoma City,OK,False,attack,Foot,True,Youth,2016,4,1
shot,undetermined,29.0,M,W,Olympia,WA,False,attack,Foot,False,Youth,2016,5,1
shot,knife,39.0,M,W,Johnson City,TN,False,other,Foot,False,Adult,2016,5,1
shot,gun,33.0,M,B,Charlotte,NC,False,attack,Not fleeing,False,Youth,2016,5,1
shot,gun,52.0,M,W,Redding,CA,True,other,Not fleeing,False,Senior Citizen,2016,5,1
shot,hand torch,28.0,M,H,Ceres,CA,False,other,Foot,False,Youth,2016,5,1
shot and Tasered,knife,54.0,M,W,Upper Darby,PA,True,other,Not fleeing,False,Senior Citizen,2016,5,1
shot,toy weapon,38.0,M,W,Zion,IL,True,other,Foot,False,Adult,2016,6,1
shot,gun,32.0,M,H,Carrizozo,NM,True,attack,Not fleeing,False,Youth,2016,6,1
shot,gun,34.0,M,W,Daviess County,KY,False,attack,Not fleeing,False,Youth,2016,6,1
shot,knife,26.0,M,W,Geneva,WI,False,other,Not fleeing,False,Youth,2016,8,1
shot,gun,50.0,M,W,Acworth,GA,True,attack,Not fleeing,False,Adult,2016,8,1
shot,chain saw,37.0,M,W,Kelso,WA,True,other,Not fleeing,False,Adult,2016,10,1
shot,toy weapon,45.0,F,W,Rising Sun,MD,True,attack,Not fleeing,False,Adult,2016,10,1
shot,undetermined,56.0,M,W,San Fernando,CA,False,attack,Car,False,Senior Citizen,2016,11,1
shot,toy weapon,45.0,M,W,Cincinnati,OH,True,attack,Foot,False,Adult,2016,11,1
shot,gun,32.0,M,W,Denver,CO,False,other,Not fleeing,False,Youth,2016,11,1
shot,unarmed,12.0,F,W,Penn Township,PA,False,other,Not fleeing,False,Child,2016,11,1
shot,knife,49.0,M,N,Spenard,AK,True,other,Not fleeing,False,Adult,2016,12,1
shot,gun,58.0,M,W,Norfolk,VA,True,attack,Not fleeing,False,Senior Citizen,2016,12,1
shot,gun,29.0,M,W,Sevierville,TN,False,other,Foot,True,Youth,2016,13,1
shot,gun,60.0,M,W,Cle Elum,WA,True,attack,Not fleeing,False,Senior Citizen,2016,13,1
shot,gun,40.0,M,W,Hurst,IL,True,attack,Not fleeing,False,Adult,2016,14,1
shot,knife,39.0,M,H,Santa Clarita,CA,False,other,Not fleeing,False,Adult,2016,14,1
shot,gun,26.0,M,W,Elkins,WV,False,attack,Not fleeing,False,Youth,2016,15,1
shot,gun,24.0,M,B,Southfield,MI,False,attack,Not fleeing,False,Youth,2016,15,1
shot,toy weapon,34.0,M,H,Hollywood Hills,CA,False,other,Foot,False,Youth,2016,16,1
shot,gun,27.0,M,W,San Antonio,TX,False,attack,Foot,False,Youth,2016,16,1
shot,toy weapon,44.0,M,W,Beaverton,OR,False,other,Not fleeing,False,Adult,2016,16,1
shot,unarmed,25.0,F,W,El Cajon,CA,False,other,Car,False,Youth,2016,16,1
shot,undetermined,55.0,M,W,Petroleum,WV,False,other,Car,False,Senior Citizen,2016,16,1
shot,gun,19.0,M,B,Belle Glade,FL,False,attack,Foot,False,Teenage,2016,16,1
shot,gun,52.0,M,B,St. Louis,MO,False,attack,Not fleeing,False,Senior Citizen,2016,17,1
shot and Tasered,knife,24.0,M,H,North Hills,CA,False,other,Not fleeing,False,Youth,2016,17,1
shot and Tasered,gun,38.0,M,W,Rainbow City,AL,False,other,Not fleeing,False,Adult,2016,17,1
shot,gun,31.0,M,W,Salt Lake City,UT,False,attack,Foot,True,Youth,2016,17,1
shot,unarmed,26.0,M,W,Mesa,AZ,False,other,Not fleeing,True,Youth,2016,17,1
shot,gun,33.0,M,W,Tucson,AZ,True,attack,Not fleeing,False,Youth,2016,18,1
shot,toy weapon,28.0,M,W,Orlando,FL,False,other,Not fleeing,False,Youth,2016,18,1
shot,knife,27.0,M,W,Medford,OR,False,other,Foot,False,Youth,2016,18,1
shot,gun,39.0,M,W,Phoenix,AZ,True,attack,Not fleeing,False,Adult,2016,18,1
shot,garden tool,29.0,M,W,Union City,CA,True,other,Not fleeing,True,Youth,2016,18,1
shot,gun,36.0,M,W,Dallas,TX,False,attack,Car,False,Adult,2016,19,1
shot,knife,55.0,M,W,Statesville,NC,True,other,Not fleeing,False,Senior Citizen,2016,19,1
shot,gun,28.0,M,W,Valdosta,GA,False,attack,Not fleeing,False,Youth,2016,19,1
shot,gun,40.0,M,B,Port Barre,LA,False,attack,Not fleeing,False,Adult,2016,20,1
shot,gun,33.0,M,W,Meridianville,AL,False,other,Foot,True,Youth,2016,20,1
shot,knife,37.0,M,W,Kerrville,TX,False,other,Other,False,Adult,2016,20,1
shot,gun,39.0,M,B,Eufaula,OK,True,attack,Car,False,Adult,2016,21,1
shot,toy weapon,43.0,M,W,Clanton,AL,False,other,Not fleeing,True,Adult,2016,23,1
shot and Tasered,knife,38.0,M,H,Reno,NV,True,other,Not fleeing,False,Adult,2016,25,1
shot,gun,55.0,M,W,Burns,OR,False,other,Not fleeing,False,Senior Citizen,2016,26,1
shot,gun,52.0,M,W,Mountain Pine,AR,False,attack,Not fleeing,False,Senior Citizen,2016,27,1
shot,gun,32.0,M,B,Memphis,TN,False,attack,Other,True,Youth,2016,27,1
shot,gun,31.0,M,H,Santa Fe,NM,False,attack,Not fleeing,False,Youth,2016,27,1
shot,knife,27.0,M,W,Latta,SC,False,other,Not fleeing,False,Youth,2016,27,1
shot,toy weapon,40.0,M,A,Lenoir City,TN,True,other,Not fleeing,False,Adult,2016,27,1
shot,undetermined,31.0,F,B,Dearborn,MI,True,other,Car,False,Youth,2016,27,1
shot,gun,30.0,M,W,Mansfield,TX,False,attack,Car,False,Youth,2016,27,1
shot,gun,26.0,M,H,Cobb County,GA,False,attack,Car,False,Youth,2016,27,1
shot,undetermined,32.0,F,N,Tacoma,WA,False,other,Not fleeing,False,Youth,2016,28,1
shot,gun,33.0,M,W,Omaha,NE,True,attack,Foot,False,Youth,2016,28,1
shot,gun,19.0,M,B,Clackamas County,OR,True,other,Not fleeing,False,Teenage,2016,28,1
shot,gun,33.0,M,B,Lynn,MA,False,attack,Other,False,Youth,2016,29,1
shot,gun,29.0,M,B,Irving,TX,False,other,Not fleeing,False,Youth,2016,29,1
shot,undetermined,41.0,F,W,Phenix City,AL,False,attack,Car,False,Adult,2016,29,1
shot,gun,29.0,M,B,Chicago,IL,False,attack,Not fleeing,False,Youth,2016,30,1
shot,scissors,38.0,M,H,Fort Collins,CO,False,other,Not fleeing,False,Adult,2016,30,1
shot,gun,64.0,M,H,Rossville,GA,True,attack,Not fleeing,False,Senior Citizen,2016,30,1
shot,gun,42.0,M,W,Sugar Creek,MO,False,attack,Car,False,Adult,2016,30,1
shot,gun,42.0,M,W,Bakersfield,CA,False,attack,Car,False,Adult,2016,31,1
shot and Tasered,knife,37.0,M,B,Wilkinsburg,PA,True,attack,Not fleeing,False,Adult,2016,31,1
shot,knife,46.0,M,H,Immokalee,FL,False,other,Not fleeing,False,Adult,2016,31,1
shot and Tasered,unarmed,25.0,M,W,Saginaw,TX,False,attack,Not fleeing,False,Youth,2016,31,1
shot,gun,62.0,M,W,Newark,CA,True,attack,Not fleeing,False,Senior Citizen,2016,31,1
shot,toy weapon,36.0,M,B,Washington,DC,False,attack,Foot,False,Adult,2016,1,2
shot,gun,21.0,M,H,Albuquerque,NM,True,attack,Car,True,Teenage,2016,1,2
shot and Tasered,knife,30.0,M,W,Rancho Cordova,CA,True,other,Not fleeing,False,Youth,2016,2,2
shot,gun,53.0,M,W,Schulter,OK,False,attack,Not fleeing,False,Senior Citizen,2016,3,2
shot,gun,31.0,M,H,Ocala,FL,True,attack,Not fleeing,False,Youth,2016,3,2
shot,gun,22.0,M,N,Rosebud,SD,False,attack,Not fleeing,True,Youth,2016,3,2
shot,knife,24.0,M,W,Mesa,AZ,True,other,Not fleeing,True,Youth,2016,4,2
shot,unarmed,36.0,M,B,San Antonio,TX,False,other,Not fleeing,False,Adult,2016,4,2
shot,gun,47.0,M,W,Kansas City,MO,False,attack,Foot,False,Adult,2016,4,2
shot,toy weapon,54.0,M,W,Perry Township,OH,False,attack,Not fleeing,False,Senior Citizen,2016,4,2
shot,gun,43.0,M,H,El Paso,TX,False,attack,Not fleeing,False,Adult,2016,4,2
shot,undetermined,38.0,M,O,Hilo,HI,False,other,Car,False,Adult,2016,5,2
shot,gun,30.0,M,W,Milton,FL,False,other,Car,False,Youth,2016,5,2
shot,gun,51.0,M,W,Union Grove,NC,False,attack,Foot,False,Senior Citizen,2016,5,2
shot,gun,55.0,M,W,Seaside,OR,False,attack,Not fleeing,True,Senior Citizen,2016,5,2
shot,gun,16.0,M,H,Los Angeles,CA,False,attack,Car,True,Teenage,2016,6,2
shot,gun,23.0,M,B,Columbus,OH,False,other,Other,False,Youth,2016,7,2
shot,gun,36.0,M,W,Austin,AR,False,other,Not fleeing,False,Adult,2016,7,2
shot,knife,27.0,M,W,Manchester,NJ,False,other,Not fleeing,False,Youth,2016,7,2
shot,gun,33.0,M,B,Chester,PA,False,attack,Car,False,Youth,2016,8,2
shot,unarmed,17.0,M,B,Austin,TX,False,other,Not fleeing,False,Teenage,2016,8,2
shot,undetermined,22.0,M,B,New Orleans,LA,False,other,Car,False,Youth,2016,8,2
shot,unarmed,22.0,M,H,Anaheim,CA,False,undetermined,Not fleeing,True,Youth,2016,9,2
shot,gun,29.0,M,O,Hilo,HI,False,attack,Not fleeing,False,Youth,2016,9,2
shot,gun,41.0,M,W,Louisville,KY,False,attack,Not fleeing,False,Adult,2016,10,2
shot,gun,67.0,M,W,Abingdon,MD,False,attack,Not fleeing,False,Senior Citizen,2016,10,2
shot,gun,36.0,M,N,Barrow,AK,False,attack,Not fleeing,False,Adult,2016,10,2
shot,knife,52.0,M,W,Roseville,MN,True,attack,Not fleeing,True,Senior Citizen,2016,10,2
shot,gun,56.0,M,O,Henderson County,TX,True,attack,Not fleeing,False,Senior Citizen,2016,10,2
shot,knife,35.0,M,W,Maiden,NC,True,other,Not fleeing,False,Adult,2016,11,2
shot,ax,45.0,M,W,Lancaster,CA,False,other,Not fleeing,False,Adult,2016,11,2
shot,machete,30.0,M,B,Columbus,OH,False,attack,Car,False,Youth,2016,11,2
shot,gun,29.0,M,B,Boston,MA,True,attack,Not fleeing,False,Youth,2016,12,2
shot,gun,53.0,M,W,Fort Worth,TX,False,other,Not fleeing,False,Senior Citizen,2016,12,2
shot,gun,32.0,F,B,Syracuse,NY,True,other,Not fleeing,False,Youth,2016,12,2
shot,gun,22.0,M,B,Baton Rouge,LA,True,attack,Car,True,Youth,2016,13,2
shot and Tasered,gun,29.0,M,B,Urbandale,IA,False,attack,Not fleeing,True,Youth,2016,13,2
shot,unarmed,24.0,M,B,Beckville,TX,False,other,Other,False,Youth,2016,13,2
shot,unarmed,19.0,M,B,Arvonia,VA,False,attack,Not fleeing,False,Teenage,2016,13,2
shot,knife,26.0,M,W,Van Nuys,CA,False,other,Not fleeing,False,Youth,2016,14,2
shot,knife,50.0,M,W,Bradenton,FL,True,other,Not fleeing,False,Adult,2016,14,2
shot,gun,29.0,M,H,Los Angeles,CA,False,other,Not fleeing,False,Youth,2016,14,2
shot,gun,52.0,M,H,Jal,NM,False,attack,Not fleeing,False,Senior Citizen,2016,15,2
shot,undetermined,39.0,M,W,Yorba Linda,CA,False,undetermined,Not fleeing,False,Adult,2016,15,2
shot,knife,51.0,M,W,Fairfield,CT,True,other,Not fleeing,False,Senior Citizen,2016,16,2
shot,undetermined,48.0,M,W,Republic,MO,False,attack,Car,False,Adult,2016,16,2
shot,gun,30.0,M,W,Mena,AR,False,other,Foot,False,Youth,2016,16,2
shot,toy weapon,37.0,M,B,Cincinnati,OH,False,other,Other,False,Adult,2016,17,2
shot and Tasered,undetermined,25.0,M,W,Commerce,GA,False,other,Not fleeing,False,Youth,2016,18,2
shot,undetermined,30.0,M,H,Santa Ana,CA,False,undetermined,Not fleeing,False,Youth,2016,18,2
shot,undetermined,35.0,M,H,Santa Ana,CA,False,undetermined,Not fleeing,False,Adult,2016,18,2
shot,gun,32.0,M,H,Reno,TX,False,attack,Not fleeing,False,Youth,2016,18,2
shot,knife,35.0,M,W,Ogden,UT,True,attack,Not fleeing,False,Adult,2016,19,2
shot,gun,31.0,M,W,Elizabethton,TN,False,attack,Not fleeing,False,Youth,2016,19,2
shot,gun,30.0,M,H,Anaheim,CA,False,attack,Car,True,Youth,2016,20,2
shot,gun,23.0,M,H,Albuquerque,NM,False,attack,Foot,False,Youth,2016,20,2
shot,gun,41.0,M,B,Lakewood,WA,False,attack,Car,False,Adult,2016,20,2
shot,gun,45.0,M,W,Iuka,MS,True,attack,Not fleeing,False,Adult,2016,20,2
shot,undetermined,46.0,M,B,Seattle,WA,False,other,Not fleeing,False,Adult,2016,21,2
shot,gun,36.0,F,N,Phoenix,AZ,True,attack,Foot,False,Adult,2016,21,2
shot,gun,31.0,F,B,Inglewood,CA,False,other,Not fleeing,False,Youth,2016,21,2
shot,undetermined,32.0,M,B,Inglewood,CA,False,other,Not fleeing,False,Youth,2016,21,2
shot,gun,38.0,F,N,Houston,AK,False,attack,Not fleeing,False,Adult,2016,21,2
shot,gun,33.0,M,H,Denver,CO,False,attack,Other,False,Youth,2016,22,2
shot,knife,45.0,M,W,Bakersfield,CA,False,attack,Not fleeing,False,Adult,2016,22,2
shot,undetermined,38.0,M,W,Mission,TX,True,other,Car,False,Adult,2016,22,2
shot,toy weapon,22.0,M,W,Fairborn,OH,False,other,Not fleeing,False,Youth,2016,22,2
shot,undetermined,48.0,M,B,Baton Rouge,LA,True,attack,Not fleeing,False,Adult,2016,23,2
shot,gun,36.0,M,H,Ripon,CA,False,other,Other,False,Adult,2016,23,2
shot and Tasered,machete,39.0,M,H,Houston,TX,True,attack,Not fleeing,False,Adult,2016,23,2
shot,gun,26.0,M,W,Phoenix,AZ,True,attack,Not fleeing,False,Youth,2016,23,2
shot,knife,16.0,M,W,Blue Springs,MO,True,other,Not fleeing,False,Teenage,2016,24,2
shot,gun,58.0,M,W,Bailey,CO,True,attack,Not fleeing,False,Senior Citizen,2016,24,2
shot,undetermined,27.0,M,H,Phoenix,AZ,False,other,Car,False,Youth,2016,24,2
shot,undetermined,26.0,M,H,Cerritos,CA,False,attack,Not fleeing,False,Youth,2016,24,2
shot,unarmed,21.0,M,B,East Troy,WI,False,other,Car,False,Teenage,2016,24,2
shot,gun,37.0,M,W,Evans,CO,False,attack,Foot,True,Adult,2016,25,2
shot,pole,56.0,M,B,Montgomery,AL,False,undetermined,Not fleeing,True,Senior Citizen,2016,25,2
shot,gun,19.0,M,W,Silver Springs,NV,False,attack,Not fleeing,True,Teenage,2016,25,2
shot,gun,38.0,M,B,Hesston,KS,True,attack,Not fleeing,False,Adult,2016,25,2
shot,toy weapon,18.0,M,B,Roanoke,VA,True,other,Not fleeing,False,Teenage,2016,26,2
shot,unarmed,35.0,M,W,Rapid Valley,SD,False,attack,Not fleeing,False,Adult,2016,26,2
shot,gun,23.0,M,H,San Antonio,TX,False,attack,Car,True,Youth,2016,27,2
shot,gun,41.0,M,W,Ashville,AL,False,attack,Not fleeing,False,Adult,2016,28,2
shot,gun,44.0,M,W,Rapid City,SD,True,attack,Not fleeing,False,Adult,2016,28,2
shot,gun,24.0,M,B,Raleigh,NC,False,attack,Foot,False,Youth,2016,29,2
shot,gun,39.0,M,H,Palm Bay,FL,True,attack,Not fleeing,False,Adult,2016,1,3
shot,gun,22.0,M,H,Euless,TX,True,attack,Not fleeing,False,Youth,2016,1,3
shot,gun,37.0,M,W,Gautier,MS,False,attack,Not fleeing,False,Adult,2016,1,3
shot,unarmed,36.0,M,W,Bel Air,MD,True,other,Not fleeing,False,Adult,2016,2,3
shot and Tasered,knife,41.0,M,W,Johnstown,PA,False,other,Not fleeing,False,Adult,2016,2,3
shot,knife,27.0,M,H,Gilbert,AZ,False,other,Car,False,Youth,2016,3,3
shot,undetermined,66.0,M,W,Sims,AR,False,undetermined,Not fleeing,False,Senior Citizen,2016,4,3
shot,unarmed,30.0,M,W,East Bernstadt,KY,False,undetermined,Not fleeing,False,Youth,2016,4,3
shot,gun,34.0,M,W,Cheektowaga,NY,True,attack,Not fleeing,False,Youth,2016,5,3
shot,gun,22.0,M,W,Beaumont,TX,True,other,Not fleeing,False,Youth,2016,5,3
shot,gun,51.0,M,W,Azle,TX,True,attack,Not fleeing,False,Senior Citizen,2016,6,3
shot,unarmed,42.0,M,W,Bismarck,ND,False,other,Foot,False,Adult,2016,6,3
shot,gun,41.0,M,H,South Gate,CA,False,attack,Other,False,Adult,2016,6,3
shot,gun,49.0,M,W,Rochester,NY,True,attack,Not fleeing,False,Adult,2016,7,3
shot,knife,45.0,M,W,San Jose,CA,False,other,Not fleeing,False,Adult,2016,7,3
shot,undetermined,45.0,M,W,Topeka,KS,False,undetermined,Not fleeing,False,Adult,2016,7,3
shot,gun,42.0,M,W,Billings,MT,False,attack,Not fleeing,False,Adult,2016,7,3
shot,undetermined,41.0,M,H,Carlsbad,NM,False,other,Car,False,Adult,2016,7,3
shot,toy weapon,27.0,M,W,Tampa,FL,True,attack,Not fleeing,False,Youth,2016,8,3
shot,toy weapon,37.0,M,W,Biloxi,MS,False,other,Not fleeing,False,Adult,2016,10,3
shot,toy weapon,22.0,M,B,Reno,NV,True,attack,Foot,False,Youth,2016,10,3
shot,gun,21.0,M,H,Long Beach,CA,False,other,Foot,False,Teenage,2016,10,3
shot,gun,50.0,M,W,Odessa,TX,True,attack,Not fleeing,False,Adult,2016,10,3
shot,undetermined,23.0,M,H,Colorado City,CO,False,attack,Car,False,Youth,2016,10,3
shot,gun,25.0,M,B,Norfolk,VA,False,attack,Not fleeing,True,Youth,2016,11,3
shot,gun,51.0,M,W,Rosalia,KS,True,attack,Not fleeing,True,Senior Citizen,2016,11,3
shot,knife,46.0,M,W,Clinton,IL,True,other,Not fleeing,False,Adult,2016,11,3
shot,gun,23.0,M,H,Newark,CA,False,attack,Foot,False,Youth,2016,11,3
shot and Tasered,unarmed,37.0,M,B,Houston,TX,False,other,Foot,False,Adult,2016,12,3
shot and Tasered,Taser,20.0,M,B,Houston,TX,False,attack,Not fleeing,False,Teenage,2016,12,3
shot,gun,43.0,M,W,Greensboro,NC,True,attack,Not fleeing,True,Adult,2016,12,3
shot,undetermined,45.0,M,W,Glendale,CA,True,attack,Car,False,Adult,2016,13,3
shot,unarmed,16.0,M,H,Addison,TX,False,undetermined,Car,False,Teenage,2016,13,3
shot,unarmed,30.0,M,W,Lenoir City,TN,False,other,Car,True,Youth,2016,13,3
shot,gun,26.0,M,W,Piedmont,AL,False,attack,Car,False,Youth,2016,13,3
shot,gun,24.0,M,B,Chester,PA,False,attack,Not fleeing,False,Youth,2016,13,3
shot,hammer,38.0,F,W,Vancouver,WA,False,attack,Not fleeing,False,Adult,2016,13,3
shot,gun,28.0,M,B,Landover,MD,False,other,Not fleeing,False,Youth,2016,13,3
shot,gun,29.0,M,B,Chicago,IL,False,attack,Foot,False,Youth,2016,14,3
shot,gun,34.0,M,W,Russellville,KY,False,other,Foot,False,Youth,2016,15,3
